GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,COUSUBA,PLACEA,AIANHHA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,NAME_E,I25E001,NAME_M,I25M001
"G06002711","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"02711","79500US0602711","PUMA5 02711, California",83424,"PUMA5 02711, California",8320
"G06002712","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"02712","79500US0602712","PUMA5 02712, California",99922,"PUMA5 02712, California",8425
"G06002713","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"02713","79500US0602713","PUMA5 02713, California",102140,"PUMA5 02713, California",6126
"G06002714","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"02714","79500US0602714","PUMA5 02714, California",49542,"PUMA5 02714, California",5821
"G06002801","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"02801","79500US0602801","PUMA5 02801, California",58816,"PUMA5 02801, California",4518
"G06002802","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"02802","79500US0602802","PUMA5 02802, California",62736,"PUMA5 02802, California",7767
"G06002900","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"02900","79500US0602900","PUMA5 02900, California",47591,"PUMA5 02900, California",3135
"G06003001","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03001","79500US0603001","PUMA5 03001, California",60897,"PUMA5 03001, California",3795
"G06003002","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03002","79500US0603002","PUMA5 03002, California",56907,"PUMA5 03002, California",5615
"G06003100","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03100","79500US0603100","PUMA5 03100, California",42586,"PUMA5 03100, California",2933
"G06003200","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03200","79500US0603200","PUMA5 03200, California",48268,"PUMA5 03200, California",6554
"G06003301","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03301","79500US0603301","PUMA5 03301, California",30187,"PUMA5 03301, California",2222
"G06003302","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03302","79500US0603302","PUMA5 03302, California",60794,"PUMA5 03302, California",5258
"G06003401","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03401","79500US0603401","PUMA5 03401, California",38851,"PUMA5 03401, California",4803
"G06003402","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03402","79500US0603402","PUMA5 03402, California",57429,"PUMA5 03402, California",3600
"G06003501","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03501","79500US0603501","PUMA5 03501, California",51311,"PUMA5 03501, California",2947
"G06003502","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03502","79500US0603502","PUMA5 03502, California",44136,"PUMA5 03502, California",3658
"G06003503","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03503","79500US0603503","PUMA5 03503, California",36829,"PUMA5 03503, California",3054
"G06003600","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03600","79500US0603600","PUMA5 03600, California",44609,"PUMA5 03600, California",4060
"G06003701","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03701","79500US0603701","PUMA5 03701, California",60308,"PUMA5 03701, California",4663
"G06003702","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03702","79500US0603702","PUMA5 03702, California",49460,"PUMA5 03702, California",4125
"G06003800","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03800","79500US0603800","PUMA5 03800, California",52071,"PUMA5 03800, California",1955
"G06003901","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03901","79500US0603901","PUMA5 03901, California",36822,"PUMA5 03901, California",3411
"G06003902","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03902","79500US0603902","PUMA5 03902, California",43182,"PUMA5 03902, California",3526
"G06003903","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"03903","79500US0603903","PUMA5 03903, California",42030,"PUMA5 03903, California",2404
"G06004000","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04000","79500US0604000","PUMA5 04000, California",53764,"PUMA5 04000, California",5027
"G06004100","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04100","79500US0604100","PUMA5 04100, California",75359,"PUMA5 04100, California",6904
"G06004200","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04200","79500US0604200","PUMA5 04200, California",59204,"PUMA5 04200, California",4426
"G06004300","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04300","79500US0604300","PUMA5 04300, California",39226,"PUMA5 04300, California",3857
"G06004401","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04401","79500US0604401","PUMA5 04401, California",84840,"PUMA5 04401, California",4980
"G06004402","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04402","79500US0604402","PUMA5 04402, California",58065,"PUMA5 04402, California",3914
"G06004403","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04403","79500US0604403","PUMA5 04403, California",43896,"PUMA5 04403, California",3901
"G06004404","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04404","79500US0604404","PUMA5 04404, California",60421,"PUMA5 04404, California",4466
"G06004405","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04405","79500US0604405","PUMA5 04405, California",40569,"PUMA5 04405, California",3986
"G06004406","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04406","79500US0604406","PUMA5 04406, California",49880,"PUMA5 04406, California",3219
"G06004407","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04407","79500US0604407","PUMA5 04407, California",46364,"PUMA5 04407, California",7269
"G06004500","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04500","79500US0604500","PUMA5 04500, California",50492,"PUMA5 04500, California",5170
"G06004600","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04600","79500US0604600","PUMA5 04600, California",53095,"PUMA5 04600, California",2909
"G06004700","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04700","79500US0604700","PUMA5 04700, California",76481,"PUMA5 04700, California",2553
"G06004800","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04800","79500US0604800","PUMA5 04800, California",61520,"PUMA5 04800, California",5707
"G06004900","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"04900","79500US0604900","PUMA5 04900, California",51865,"PUMA5 04900, California",6021
"G06005000","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05000","79500US0605000","PUMA5 05000, California",67279,"PUMA5 05000, California",7047
"G06005100","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05100","79500US0605100","PUMA5 05100, California",41076,"PUMA5 05100, California",3846
"G06005200","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05200","79500US0605200","PUMA5 05200, California",45807,"PUMA5 05200, California",3891
"G06005300","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05300","79500US0605300","PUMA5 05300, California",39329,"PUMA5 05300, California",2421
"G06005401","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05401","79500US0605401","PUMA5 05401, California",65447,"PUMA5 05401, California",7168
"G06005402","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05402","79500US0605402","PUMA5 05402, California",59334,"PUMA5 05402, California",5221
"G06005403","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05403","79500US0605403","PUMA5 05403, California",47165,"PUMA5 05403, California",5564
"G06005404","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05404","79500US0605404","PUMA5 05404, California",49388,"PUMA5 05404, California",4299
"G06005405","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05405","79500US0605405","PUMA5 05405, California",44648,"PUMA5 05405, California",4027
"G06005406","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05406","79500US0605406","PUMA5 05406, California",45462,"PUMA5 05406, California",3946
"G06005407","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05407","79500US0605407","PUMA5 05407, California",41281,"PUMA5 05407, California",2316
"G06005408","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05408","79500US0605408","PUMA5 05408, California",60220,"PUMA5 05408, California",4634
"G06005409","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05409","79500US0605409","PUMA5 05409, California",61679,"PUMA5 05409, California",3867
"G06005410","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05410","79500US0605410","PUMA5 05410, California",88309,"PUMA5 05410, California",5718
"G06005411","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05411","79500US0605411","PUMA5 05411, California",60575,"PUMA5 05411, California",4170
"G06005412","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05412","79500US0605412","PUMA5 05412, California",54431,"PUMA5 05412, California",4763
"G06005413","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05413","79500US0605413","PUMA5 05413, California",42468,"PUMA5 05413, California",2662
"G06005414","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05414","79500US0605414","PUMA5 05414, California",31850,"PUMA5 05414, California",1348
"G06005415","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05415","79500US0605415","PUMA5 05415, California",31323,"PUMA5 05415, California",2095
"G06005416","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05416","79500US0605416","PUMA5 05416, California",50280,"PUMA5 05416, California",3413
"G06005417","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05417","79500US0605417","PUMA5 05417, California",25129,"PUMA5 05417, California",2361
"G06005418","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05418","79500US0605418","PUMA5 05418, California",27178,"PUMA5 05418, California",3979
"G06005419","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05419","79500US0605419","PUMA5 05419, California",37020,"PUMA5 05419, California",2391
"G06005420","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05420","79500US0605420","PUMA5 05420, California",82802,"PUMA5 05420, California",4997
"G06005421","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05421","79500US0605421","PUMA5 05421, California",33650,"PUMA5 05421, California",2744
"G06005422","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05422","79500US0605422","PUMA5 05422, California",28114,"PUMA5 05422, California",3025
"G06005423","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05423","79500US0605423","PUMA5 05423, California",31633,"PUMA5 05423, California",2603
"G06005424","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05424","79500US0605424","PUMA5 05424, California",45902,"PUMA5 05424, California",5412
"G06005500","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05500","79500US0605500","PUMA5 05500, California",40839,"PUMA5 05500, California",3257
"G06005600","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05600","79500US0605600","PUMA5 05600, California",69288,"PUMA5 05600, California",4632
"G06005701","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05701","79500US0605701","PUMA5 05701, California",50633,"PUMA5 05701, California",4092
"G06005702","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05702","79500US0605702","PUMA5 05702, California",40429,"PUMA5 05702, California",2597
"G06005703","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05703","79500US0605703","PUMA5 05703, California",76734,"PUMA5 05703, California",6250
"G06005800","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05800","79500US0605800","PUMA5 05800, California",62498,"PUMA5 05800, California",3113
"G06005900","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"05900","79500US0605900","PUMA5 05900, California",53490,"PUMA5 05900, California",3149
"G06006000","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06000","79500US0606000","PUMA5 06000, California",57037,"PUMA5 06000, California",4608
"G06006101","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06101","79500US0606101","PUMA5 06101, California",76942,"PUMA5 06101, California",6386
"G06006102","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06102","79500US0606102","PUMA5 06102, California",80253,"PUMA5 06102, California",4752
"G06006103","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06103","79500US0606103","PUMA5 06103, California",58230,"PUMA5 06103, California",7040
"G06006104","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06104","79500US0606104","PUMA5 06104, California",70704,"PUMA5 06104, California",4922
"G06006105","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06105","79500US0606105","PUMA5 06105, California",48999,"PUMA5 06105, California",4666
"G06006106","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06106","79500US0606106","PUMA5 06106, California",74847,"PUMA5 06106, California",2591
"G06006107","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06107","79500US0606107","PUMA5 06107, California",59697,"PUMA5 06107, California",5040
"G06006108","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06108","79500US0606108","PUMA5 06108, California",71632,"PUMA5 06108, California",6959
"G06006109","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06109","79500US0606109","PUMA5 06109, California",54119,"PUMA5 06109, California",5069
"G06006110","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06110","79500US0606110","PUMA5 06110, California",61929,"PUMA5 06110, California",4149
"G06006111","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06111","79500US0606111","PUMA5 06111, California",48991,"PUMA5 06111, California",3987
"G06006112","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06112","79500US0606112","PUMA5 06112, California",49262,"PUMA5 06112, California",3312
"G06006113","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06113","79500US0606113","PUMA5 06113, California",36361,"PUMA5 06113, California",2722
"G06006114","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06114","79500US0606114","PUMA5 06114, California",38154,"PUMA5 06114, California",4302
"G06006115","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06115","79500US0606115","PUMA5 06115, California",39100,"PUMA5 06115, California",3712
"G06006116","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06116","79500US0606116","PUMA5 06116, California",42065,"PUMA5 06116, California",2997
"G06006117","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06117","79500US0606117","PUMA5 06117, California",65807,"PUMA5 06117, California",8408
"G06006118","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06118","79500US0606118","PUMA5 06118, California",74865,"PUMA5 06118, California",4646
"G06006119","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06119","79500US0606119","PUMA5 06119, California",43210,"PUMA5 06119, California",3534
"G06006120","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06120","79500US0606120","PUMA5 06120, California",65184,"PUMA5 06120, California",4573
"G06006121","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06121","79500US0606121","PUMA5 06121, California",85592,"PUMA5 06121, California",11312
"G06006122","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06122","79500US0606122","PUMA5 06122, California",92466,"PUMA5 06122, California",5506
"G06006123","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06123","79500US0606123","PUMA5 06123, California",42797,"PUMA5 06123, California",4284
"G06006124","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06124","79500US0606124","PUMA5 06124, California",41498,"PUMA5 06124, California",2553
"G06006125","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06125","79500US0606125","PUMA5 06125, California",66625,"PUMA5 06125, California",4170
"G06006126","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06126","79500US0606126","PUMA5 06126, California",101153,"PUMA5 06126, California",5918
"G06006200","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06200","79500US0606200","PUMA5 06200, California",60538,"PUMA5 06200, California",2461
"G06006300","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06300","79500US0606300","PUMA5 06300, California",60330,"PUMA5 06300, California",5249
"G06006400","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06400","79500US0606400","PUMA5 06400, California",84449,"PUMA5 06400, California",8764
"G06006500","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06500","79500US0606500","PUMA5 06500, California",95281,"PUMA5 06500, California",8202
"G06006601","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06601","79500US0606601","PUMA5 06601, California",56716,"PUMA5 06601, California",5776
"G06006602","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06602","79500US0606602","PUMA5 06602, California",82687,"PUMA5 06602, California",6043
"G06006701","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06701","79500US0606701","PUMA5 06701, California",54036,"PUMA5 06701, California",2414
"G06006702","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06702","79500US0606702","PUMA5 06702, California",62541,"PUMA5 06702, California",5330
"G06006801","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06801","79500US0606801","PUMA5 06801, California",48505,"PUMA5 06801, California",3932
"G06006802","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06802","79500US0606802","PUMA5 06802, California",62969,"PUMA5 06802, California",5973
"G06006900","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"06900","79500US0606900","PUMA5 06900, California",63229,"PUMA5 06900, California",3858
"G06007000","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07000","79500US0607000","PUMA5 07000, California",65258,"PUMA5 07000, California",4749
"G06007100","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07100","79500US0607100","PUMA5 07100, California",60977,"PUMA5 07100, California",3358
"G06007200","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07200","79500US0607200","PUMA5 07200, California",72495,"PUMA5 07200, California",3491
"G06007300","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07300","79500US0607300","PUMA5 07300, California",85899,"PUMA5 07300, California",6608
"G06007400","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07400","79500US0607400","PUMA5 07400, California",72393,"PUMA5 07400, California",5053
"G06007501","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07501","79500US0607501","PUMA5 07501, California",57008,"PUMA5 07501, California",4004
"G06007502","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07502","79500US0607502","PUMA5 07502, California",47576,"PUMA5 07502, California",3557
"G06007601","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07601","79500US0607601","PUMA5 07601, California",80309,"PUMA5 07601, California",5478
"G06007602","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07602","79500US0607602","PUMA5 07602, California",100577,"PUMA5 07602, California",3565
"G06007603","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07603","79500US0607603","PUMA5 07603, California",84749,"PUMA5 07603, California",4236
"G06007604","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07604","79500US0607604","PUMA5 07604, California",74620,"PUMA5 07604, California",4107
"G06007605","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07605","79500US0607605","PUMA5 07605, California",68728,"PUMA5 07605, California",4382
"G06007606","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07606","79500US0607606","PUMA5 07606, California",52168,"PUMA5 07606, California",6178
"G06007607","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07607","79500US0607607","PUMA5 07607, California",79913,"PUMA5 07607, California",4864
"G06007700","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07700","79500US0607700","PUMA5 07700, California",73340,"PUMA5 07700, California",3987
"G06007801","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07801","79500US0607801","PUMA5 07801, California",48827,"PUMA5 07801, California",3303
"G06007802","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07802","79500US0607802","PUMA5 07802, California",57664,"PUMA5 07802, California",4685
"G06007900","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"07900","79500US0607900","PUMA5 07900, California",48907,"PUMA5 07900, California",5318
"G06008001","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"08001","79500US0608001","PUMA5 08001, California",65090,"PUMA5 08001, California",2600
"G06008002","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"08002","79500US0608002","PUMA5 08002, California",67422,"PUMA5 08002, California",3509
"G06008003","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"08003","79500US0608003","PUMA5 08003, California",40592,"PUMA5 08003, California",1909
"G06008004","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"08004","79500US0608004","PUMA5 08004, California",46016,"PUMA5 08004, California",2322
"G06008005","2010","CA",,,"California","06",,,,,,,,,,,,,,,,,,"08005","79500US0608005","PUMA5 08005, California",45316,"PUMA5 08005, California",4313
